,Posts,Channel,Views_03/03,Views_03/12,view_delta
102,"Kookeet Asaffaa - Irbuu Gootaa - New Ethiopian Oromo Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 6 minutes, 17 seconds 13,944 views",Hope Music Entertainment,13944,14058,114
103,"Antish ft. Mahi - School Life - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes, 11 seconds 711,751 views",Hope Music Entertainment,711751,736634,24883
104,"Ermias Belete - Edelegna | እድለኛ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 15 seconds 21,952 views",Hope Music Entertainment,21952,22045,93
105,"Haimanot Awoke - Bilegn | ቢለኝ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 33 seconds 250,718 views",Hope Music Entertainment,250718,251987,1269
106,"Netsanet Lema - Teyiw Yilugnal | ተይው ይሉኛል - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 3 minutes, 41 seconds 224,596 views",Hope Music Entertainment,224596,231353,6757
107,"Dave Mesfin - School Day ft. Muna - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 3 minutes, 38 seconds 25,905 views",Hope Music Entertainment,25905,26098,193
108,"Kiros Derbe - Guma | ጉማ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes, 41 seconds 185,543 views",Hope Music Entertainment,185543,189796,4253
109,"Kassahun Gashaye - Bale Diriwa | ባለ ድሪዋ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 6 minutes, 22 seconds 45,649 views",Hope Music Entertainment,45649,45903,254
110,"Aderajew Gebeyanesh - Liyamegn New | ሊያመኝ ነው - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 6 minutes, 42 seconds 148,180 views",Hope Music Entertainment,148180,149298,1118
111,"Bereket Darik (Beki) - Fikir | ፍቅር - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes, 6 seconds 21,659 views",Hope Music Entertainment,21659,21755,96
112,"Aman Eshetu - Kibre | ክብሬ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 6 minutes 29,043 views",Hope Music Entertainment,29043,29581,538
113,"Temesgen Kebede X Gildo Kassa - Nafkeshignal | ናፍቀሽኛል - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 18 seconds 195,500 views",Hope Music Entertainment,195500,198334,2834
114,"Hype Little Kid - Baby Chocolate - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 3 minutes, 51 seconds 28,141 views",Hope Music Entertainment,28141,28281,140
