,Posts,Channel,Views_03/03,Views_03/12,view_delta
70,"Ethiopian Music : Sisay Fantahun ሲሳይ ፋንታሁን (ወታደር ነኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 3 seconds 23,555 views",Minew Shewa Entertainment,23555,23785,230
71,"Ethiopian Music : Girmaa Olaanaa (Waamuu Waamuu)  - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 43 seconds 17,795 views",Minew Shewa Entertainment,17795,17867,72
72,"Ethiopian Music : መርዕድ ወ/ሰማያት እና ጌታቸው ጋዲሳ (ቦንቾይ ኢትዮጵያው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 26 seconds 8,751 views",Minew Shewa Entertainment,8751,8787,36
73,"Ethiopian Music : Mengistu Demelash መንግስቱ ደምመላሽ (ሃገሬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 56 seconds 29,932 views",Minew Shewa Entertainment,29932,30050,118
74,"ዘማሪት አቦነሽ አድነው እና ዘማሪት ማርታ አሻጋሪ  (ኢትዮጵያን ቀኝህ አውል) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 7 minutes, 23 seconds 84,834 views",Minew Shewa Entertainment,84834,85191,357
75,"Ethiopian Music : Moaget Getu (Ya Goota Koo) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 37 seconds 10,426 views",Minew Shewa Entertainment,10426,10523,97
76,"Ethiopian Music : Amaha Kasegn አማሃ ካሰኝ (ለዚህ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 56 seconds 13,820 views",Minew Shewa Entertainment,13820,13962,142
77,"Ethiopian Music : Ganna Goobee (Dandiin Sobaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 25 seconds 7,965 views",Minew Shewa Entertainment,7965,8059,94
78,"Ethiopian Music : Chala Guta ጫላ ጉታ (እወድሻለው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 27 seconds 13,872 views",Minew Shewa Entertainment,13872,13995,123
79,"Ethiopian Music : Sitota Megersa ስጦታ መገርሳ (ትዝ አትበለኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 28 seconds 13,083 views",Minew Shewa Entertainment,13083,13183,100
80,"Ethiopian Music : Aychew Zerihun አይቸው ዘሪሁን (አትነካኩን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 46 seconds 17,665 views",Minew Shewa Entertainment,17665,17802,137
81,"Ethiopian Music : Semachew Kasa ስማቸው ካሳ (ጎጃም ከፋው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 7 minutes 12,053 views",Minew Shewa Entertainment,12053,12130,77
82,"Ethiopian Music : Jireenyaa Shiferraw (Meeitti Buusi) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 18 seconds 308,349 views",Minew Shewa Entertainment,308349,318087,9738
83,"Ethiopian Music : Neway Debebe ነዋይ ደበበ (የታሪክ መዝገብ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 15 seconds 905,662 views",Minew Shewa Entertainment,905662,916985,11323
84,"Natnael Samson (Neyma Lene) ናትናኤል ሳምሶን (ነይማ ለኔ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 31 seconds 10,850 views",Minew Shewa Entertainment,10850,10947,97
85,"Ethiopian Music : Taaddasaa Fiixee (Jiituu Malkaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 59 seconds 8,182 views",Minew Shewa Entertainment,8182,8362,180
86,"Ethiopian Music : Abyot Zewge አብዮት ዘውገ (ኢትዮጱያ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 2 seconds 7,220 views",Minew Shewa Entertainment,7220,7242,22
87,"Ethiopian Music : Eyerus Melese እየሩስ መለሰ (ብርቱ ጎንደሬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 43 seconds 32,913 views",Minew Shewa Entertainment,32913,33911,998
88,"Tigist Takele X Hirut Takele ሂሩት ታከለ X ትግስት ታከለ (በሴትነቴ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 8 seconds 21,678 views",Minew Shewa Entertainment,21678,21790,112
89,"Ethiopian Music : Tame G x Gildo Kassa (አይኗን ነው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 43 seconds 174,233 views",Minew Shewa Entertainment,174233,176930,2697
90,"African Music : Jino Ewolo (Mutura) - New African Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 57 seconds 11,822 views",Minew Shewa Entertainment,11822,12028,206
91,"Kaleb Alaho ft Bereket Zewdu ካሌብ አላሆ ft በረከት ዘውዱ (ሰላሟ ይብዛ)- New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 13 seconds 18,253 views",Minew Shewa Entertainment,18253,18294,41
92,"Ethiopian Music : Gashaaw Mulgeetaa (Abbaa Yaadaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 35 seconds 9,522 views",Minew Shewa Entertainment,9522,9604,82
93,"Ethiopian Music : Berket Kasaye (Ney Ney) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 20 seconds 23,128 views",Minew Shewa Entertainment,23128,23253,125
94,"Ethiopian Music : Johnny Simba (Ney Wedene) ነይ ወደ እኔ - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 11 seconds 42,076 views",Minew Shewa Entertainment,42076,42438,362
95,"Ethiopian Music : Ashenafi Legesse አሸናፊ ለገሰ (በዓይናችን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 29 seconds 66,661 views",Minew Shewa Entertainment,66661,71472,4811
96,"Ethiopian Music : Girum Wudu ግሩም ውዱ (ጥቁር ደም) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 21 seconds 168,494 views",Minew Shewa Entertainment,168494,170086,1592
97,"Ethiopian Music : Bekalu Tafer በቃሉ ታፈር (ያባቶቹ ልጅ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 9 seconds 11,560 views",Minew Shewa Entertainment,11560,11585,25
98,"Ethiopian Music : Guddisaa Beeggii (Bara Kirri) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 4 minutes, 59 seconds 7,530 views",Minew Shewa Entertainment,7530,7545,15
99,"Ethiopian Music : Daniel Eshetu ዳንኤል እሸቱ (እመኝልኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 56 seconds 6,474 views",Minew Shewa Entertainment,6474,6527,53
100,"Ethiopian Music : Applish Men (Geday Nat) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 3 minutes, 31 seconds 8,798 views",Minew Shewa Entertainment,8798,8829,31
101,"Ethiopian Music : Denekew Dejene ደነቀው ደጀኔ (ዝናዬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 6 minutes, 7 seconds 9,282 views",Minew Shewa Entertainment,9282,9350,68
102,"Ethiopian Music : Yirgalem Ayele (Yibka) ይርጋለም አየለ (ይብቃ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 10 seconds 16,860 views",Minew Shewa Entertainment,16860,16934,74
103,"Ethiopian Music : Zinash Wube ዝንሽ ውቤ (ቃል አጣሁ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 16 seconds 1,786,224 views",Minew Shewa Entertainment,1786224,1833468,47244
104,"Ethiopian Music : Nathnael Dereje ናትናኤል ደረጄ (ወደድኩሽ በጣም) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 3 minutes, 55 seconds 79,616 views",Minew Shewa Entertainment,79616,80253,637
105,"Ethiopian Music : Daani'eel Abarraa (Eenyuuttan Himadha) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 20 seconds 26,545 views",Minew Shewa Entertainment,26545,26626,81
106,"Ethiopian Music : Tafarra Xaasoo (Bareduu Showaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 3 seconds 7,011 views",Minew Shewa Entertainment,7011,7034,23
107,"Ethiopian Music : Bekalu Tade በቃሉ ታዴ (የታል አሁን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 6 minutes, 44 seconds 12,848 views",Minew Shewa Entertainment,12848,12930,82
108,"Ethiopian Music : Selina Fantish ሰሊና ፋንትሽ (አዲስ ፍቅር) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 4 minutes, 15 seconds 28,300 views",Minew Shewa Entertainment,28300,28455,155
109,"Abdu Kiar x Frankie Dee (Addis Ababa) አዲስ አበባ - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 4 minutes, 6 seconds 366,642 views",Minew Shewa Entertainment,366642,370750,4108
110,"Ethiopian Music : Tsega Muchie ፀጋ ሙጬ (ባመነው ሲከዳ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 43 seconds 30,513 views",Minew Shewa Entertainment,30513,30659,146
